ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,SETEMBRO,DOM,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,10:04:00
2019,AGOSTO,SAB,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,09:00:00
2019,ABRIL,SAB,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",01:30:00
2019,JANEIRO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,13:21:00
2019,AGOSTO,SEX,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,507377752","-48,622967",17:00:00
2019,FEVEREIRO,DOM,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,619953156",15:00:00
2019,MAIO,QUI,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,11:00:00
2019,JULHO,SEX,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,22:00:00
2019,OUTUBRO,QUA,BARCARENA,BARCARENA,ESTABELECIMENTO DE ENSINO,,,19:00:00
2019,MARCO,TER,BARCARENA,BARCARENA,LOGRADORO PUBLICO,,,04:00:00
2019,AGOSTO,DOM,VILA DOS CABANOS,BARCARENA,"MAR, RIO, LAGOA","-1,5618155","-48,5045872",18:00:00
2019,ABRIL,SEG,ZONA RURAL DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,17:30:00
2019,NOVEMBRO,QUI,ZONA RURAL DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,15:13:00
2019,NOVEMBRO,QUA,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",20:40:00
2019,NOVEMBRO,QUA,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",10:45:00
2019,NOVEMBRO,SEX,VILA DOS CABANOS,BARCARENA,OUTROS,"-1,5077179","-48,6222375",16:20:00
2019,JUNHO,QUA,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,566509906","-48,7575227",23:10:00
2019,SETEMBRO,SAB,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",11:00:00
2019,JULHO,SEX,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,507404565","-48,62286508",11:00:00
2019,NOVEMBRO,DOM,CENTRO DE BARCARENA,BARCARENA,OUTROS,"-1,512231231","-48,61995316",13:00:00
2019,OUTUBRO,QUA,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,507340214","-48,62279177",16:45:00
2019,NOVEMBRO,SEX,VILA DOS CABANOS,BARCARENA,HOSPITAL,"-1,507340214","-48,62302423",03:00:00
2019,JULHO,QUA,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",13:00:00
2019,NOVEMBRO,TER,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,507332468","-48,62301946",19:00:00
2019,SETEMBRO,DOM,VILA DOS CABANOS,BARCARENA,"CAFE, BAR, RESTAURANTE","-1,507364048","-48,62300634",19:30:00
2019,NOVEMBRO,QUA,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,507364047","-48,62307191",23:00:00
2019,MARCO,SAB,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5077179","-48,6222375",06:50:00
2019,MAIO,SAB,VILA DOS CABANOS,BARCARENA,CASA COMERCIAL,"-1,5077179","-48,6222375",09:00:00
2019,JULHO,SEX,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5031897","-48,615684",06:00:00
2019,FEVEREIRO,SAB,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5366383","-48,6284483",10:40:00
2019,ABRIL,QUI,VILA DOS CABANOS,BARCARENA,TRANSPORTE,"-1,507372389","-48,62303138",10:15:00
2019,MAIO,SEX,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5359967","-48,6391717",08:00:00
2019,DEZEMBRO,DOM,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",23:00:00
2019,JULHO,SEG,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,61995316",03:05:00
2019,ABRIL,DOM,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,500460036","-48,70048285",09:00:00
